ytid,fmin (Hz),fmax (Hz),F0 25th percentile (Hz),F0 50th percentile (Hz),F0 75th percentile (Hz),F0 Mean (Hz),F0 Delta Mean (Hz),RMS Mean,RMS Delta Mean,Spectral Centroid Mean (Hz),Spectral Centroid Delta Mean (Hz),Adjusted Centroid Mean,HNR Mean,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC Delta1,MFCC Delta2,MFCC Delta3,MFCC Delta4,MFCC Delta5,MFCC Delta6,MFCC Delta7,MFCC Delta8,MFCC Delta9,MFCC Delta10,MFCC Delta11,MFCC Delta12,gender_label
1gXXzvAD3xg,245.51937137864908,365.7446743028266,293.6647679174075,310.23100393949886,345.2170030745703,313.50770654243746,-0.254928065,0.11891709,-3.55E-05,2288.637070881512,5.495816883,7.336776236,4.553918454911325,80.64470672607422,-16.04857445,9.329001426696776,-18.91686821,16.998027801513672,-29.44527245,-21.38666534,0.7187574505805969,-2.046307087,-17.07265091,2.8311400413513184,-16.15292168,-0.270958006,0.038792752,0.1985451281070709,-0.090165213,0.047220916,-0.106811889,-0.019252939,0.053228948,-0.126321808,-0.166238546,0.166287214,0.07180348,0
2C75i2B-kdI,132.33275396903284,234.43211035826656,174.6141157165019,178.69552719837182,184.9972113558172,179.62018120706293,0.7932880162399428,0.09741342,8.724762301426381e-05,2371.7775073962807,6.023199034795852,13.365940668132138,6.747800476661272,63.136837005615234,-60.06418228,18.22399902,-12.15107632,-31.36715698,11.090728759765623,-15.99511814,-41.82034302,9.730435371398926,-29.51001167,1.7478268146514893,-7.799563408,-0.31162706,-0.13431567,0.1087554171681404,0.079550058,0.032085467,0.089503132,-0.252791792,-0.298536122,0.1813482642173767,-0.257447302,0.070182845,0.083055176,0
#NAME?,121.3496704380121,408.1700114541761,162.9207307515221,191.5211239251473,197.1331212206296,198.8155696878873,2.714969834413296,0.062583596,0.000321117,1638.8962002847522,6.219690156684021,8.655735272523195,-22.28604783,120.06970977783205,-76.72841644,14.68980884552002,-43.33608246,5.314821720123291,-6.403369904,-42.12341309,-3.093737125,-4.566262245,11.16223145,2.545898199081421,-20.80329132,-0.615296066,-0.16803591,-0.10034994,-0.401829749,-0.043998554,0.06166596,0.1167185306549072,0.012537257,-0.160417512,-0.180412546,-0.134882614,-0.208137006,0
4q3hw-E6IFY,152.89100418265707,278.7883336231537,189.32131619375255,239.91170118635668,242.6993408760242,221.99493411994823,0.071518682,0.12976226,0.00045081,1554.212984901201,-3.926229332,7.215664132621077,10.360294624582446,135.28298950195312,-70.16316223,35.76187896728516,-23.71451569,-1.445112824,-30.01695633,-7.892235756,-11.39465141,-2.343141079,-0.023180481,-8.079695702,1.887551188468933,0.5586939454078674,-0.132610396,-0.063937768,0.053642023,-0.175270811,-0.029762054,0.04622167,0.098850563,0.005071126,0.059803955,-0.021149587,-0.019671019,0
2wlIZEM2MS8,141.8307339283537,242.6993408760242,151.13490122038982,164.81377845643496,222.55627686642293,181.2554631337053,0.015278653,0.08698302,-0.000611943,2233.942379499572,3.274420890690226,12.636284197265171,6.511851391460352,72.61244201660156,45.65066146850586,20.82825088500977,-27.6264267,9.961484909057615,1.848137617111206,-19.41940498,-9.195092201,-2.72051549,-31.70212936,-4.187730312,-24.99669838,-0.172317296,-0.055337962,-0.051228877,0.071153708,-0.177423745,-0.096898399,0.040960599,0.11992763,0.037162337,-0.283068866,-0.132509917,-0.118301101,0
0H3KKjmvVog,194.86885420251932,590.7319012233158,200.0013226,205.2672581380976,432.4482775331712,292.1546647,-1.162466273,0.23385029,-0.000241444,1066.003050479417,4.150352846070684,4.056382582380594,9.230131878816842,207.0661469,-81.80134583,-8.730652809,14.569204330444336,-45.27115631,-8.640288353,-8.049571037,-28.2703743,-1.613071799,-10.4027977,-15.08805752,9.763183594,-0.423979998,-0.547726095,-0.200148121,-0.008532875,-0.031708788,-0.032610696,-0.000141406,0.1531942188739776,0.3070841133594513,0.2662588655948639,0.078140236,-0.099134751,0
#NAME?,136.21039964151842,227.7582832,156.46466200170096,201.74088950502764,208.8552666091142,187.18630150053048,-0.647921135,0.20569059,-0.000804827,1020.829439977904,1.397918079399206,5.653800643691239,11.491535948238903,148.43954467773438,-38.0568161,26.555269241333008,-2.994047403,-34.0772171,-13.96598339,-26.93611336,-24.7537899,-13.5404644,-17.27410698,-9.931890488,-7.708822727,-0.110202432,-0.33127746,-0.220216334,0.1310878247022628,0.009409853,0.055307709,-0.168804169,-0.256305903,0.36597833,0.3113701939582824,-0.169303522,-0.162728354,0
2dsXlFM9z2E,212.5059924,458.1553471153147,269.2962719717058,312.9293240034019,410.5345162761952,328.24675373116645,3.6103573311190567,0.2057103,-0.000949263,1985.760926742757,2.7403420798368745,6.226371684542253,7.957058858506892,90.4786377,-38.73871613,-2.665478706,-26.71318626,-20.06301117,-34.04013824,-20.52043533,-17.46761322,-3.678498268,-8.03205204,-5.470225334,-10.75427341,0.080565095,0.1798257678747177,-0.467440397,-0.014868284,0.1916641891002655,0.043447293,0.05629703,-0.103382699,0.1243924275040626,-0.080705866,-0.216980964,-0.107823826,0
2fPNBGH9k04,150.2644282429835,339.2863815897469,181.3508824712293,200.5789474828077,264.6655079380657,223.5800536,0.6728599448746012,0.13150434,0.000539431,2409.204619759906,-0.609496447,11.299025652154766,12.701954417178795,53.93049240112305,27.87982749938965,41.85099411010742,-11.90192795,-10.66398907,-2.722953796,-18.05475235,-18.90041733,-9.782420158,-17.285326,-5.489273071,-23.29865456,-0.183530614,-0.091564648,-0.057943739,0.1579750776290893,0.2189468294382095,-0.487291455,0.030685533,-0.119792961,0.2182916104793548,-0.206848413,0.09933611,-0.100025862,0
#NAME?,237.1560802694281,551.1723529946163,269.2917795270241,302.26980244077964,310.67899383078986,298.1578205,2.1718979284030846,0.09879769,-0.000309808,1965.5540085777595,-2.885186271,6.759069931499137,5.910426251099041,96.06174469,-21.36471367,20.84550094604492,-37.43076324,14.723150253295898,-33.63233948,9.896531105041504,-28.90707588,11.507168769836426,-21.11039352,-3.768017292,-17.50586128,0.5586022734642029,0.070683546,-0.230452701,-0.303025514,-0.123094156,0.049441829,-0.027846754,0.1038809046149253,0.028093485,-0.00565348,0.038479574,0.4784025847911834,0
#NAME?,,,,,,,,0.048031207,0.000532108,2262.9416927301413,-17.70924779,0,-72.96050394,107.39395141601562,-11.72517776,14.684942245483398,5.835720539093018,4.644259452819824,5.524785041809082,-1.908680558,2.549795150756836,-2.453191996,12.481892585754396,-7.312568665,4.452760696411133,0.6763437986373901,-0.640720963,0.1536595076322555,-0.132649049,-0.119067594,0.1085666045546531,0.048811153,0.1288472115993499,-0.158458114,0.001782135,0.1082853376865387,-0.027824596,2
9nTSzqDTXBU,137.79308824865407,333.4576446322876,145.14587018501834,167.69467255813382,214.9751930555341,178.56601350450032,0.9718541216863624,0.13562672,-0.000407933,1192.4744829542492,-2.354163435,7.024699619107556,7.523521998482962,206.7130889892578,-63.83859253,24.29038619995117,23.90749359,-60.68110657,-4.280127048,5.8814544677734375,-34.34698868,-5.956058025,-11.79151917,-28.07252693,2.4604263305664062,0.034797009,0.2190714031457901,-0.213520974,-0.115798436,0.2387585043907165,0.1150663718581199,-0.042676311,-0.00158801,0.060919218,0.089988187,-0.039974503,-0.152223036,0
14MqfShL_rE,167.69467255813382,331.5370699244067,249.81097439559295,293.6647679174075,297.0769881570017,276.58666854039143,-0.071670212,0.08610857,-0.000120888,1610.059262158201,-1.679921737,5.888354311,12.914498167731448,96.58488464355467,-32.12353897,21.78464126586914,-46.4869957,-9.93659687,-10.83826542,11.829741477966309,-11.58919621,5.812474727630615,4.515338897705078,-22.9432106,-0.890783072,0.1209819689393043,0.014899983,0.046303611,0.1350258439779281,-0.12623702,0.001756969,-0.055003528,0.1277321279048919,-0.011951436,-0.072780445,-0.033251822,-0.05464616,0
15K0QS0TNNE,188.23090565017245,297.0769881570017,195.99771799087463,217.47308447763717,225.14225623929048,217.08662008158385,0.113979541,0.29343984,-0.00051465,1376.1514455270003,-1.926394566,6.348981204263291,13.670852497454176,140.94467163085938,-52.66641998,58.23707962036133,-29.63822937,-4.098417759,-0.740375578,-27.38871574,1.4867191314697266,-14.03172112,2.918039321899414,-5.791255951,-9.160832405,0.1774636805057525,0.090008214,-0.047497395,-0.047718324,0.00947616,0.1486806273460388,0.019431252,0.092700265,0.084084876,-0.009072354,0.095692374,0.0236145,0
#NAME?,202.90956258890665,351.2512899969259,277.1826309768721,285.3047020232221,320.24370022528115,287.8670051,0.6187121430054586,0.123642184,-0.000191258,2125.781603673042,13.888702102163377,7.429957254836975,13.999893611548822,46.30378723144531,-46.68339539,27.7227726,-46.8470993,-6.794298649,-40.37835312,-12.83373451,-8.173326492,24.375259399414062,-20.63898659,10.026124954223633,-1.066208363,-0.678348839,-0.518739343,-0.357839465,-0.233317301,-0.153217018,-0.186359003,-0.062921435,-0.040491458,0.5277414917945862,0.033884689,-0.039223239,-0.039225955,0
6RXD3ceWIOM,286.9574553484241,739.9888454232688,594.1539763140037,627.6714291391588,675.6415445358416,612.3735258728333,0.8121319289128553,0.23388423,-5.86E-05,1465.2461484802666,0.093199657,2.525502246443126,3.887464179567744,209.3921356201172,-135.7506866,7.657369613647461,1.704499602,-64.8822403,7.881009578704834,-18.08587837,-27.32406998,20.925926208496094,1.4484002590179443,6.615681171417236,13.34763526916504,-0.024282824,-0.024018139,0.050872497,0.1932415962219238,0.051055163,-0.215623051,-0.175800309,0.052266177,0.149393156,0.058116037,-0.043460779,-0.050980441,0
6cT1OLYSGXU,2010.0649171869572,2010.0649171869572,2010.0649171869572,2010.0649171869572,2010.0649171869572,2010.0649171869572,,0.104227,-0.00087534,2133.332581844158,-5.152326768,1.0613252157197546,2.3920284650005192,100.73572540283205,-144.3790436,4.457028865814209,-67.11559296,-14.93800545,-18.67280769,-20.38344955,4.868588447570801,22.98717498779297,6.138608455657959,-6.529966831,-1.135555744,0.4444702267646789,0.5710991621017456,-0.161419436,0.3794733583927154,0.206367627,-0.260649592,-0.257374257,0.1769771426916122,0.2751036584377289,0.1333007514476776,0.2905122935771942,0.198228121,0
6sy6bbu1TxM,261.6255653005986,337.3322358273121,268.1285246374036,302.26980244077964,327.72904188699454,299.9696083493642,-0.16411266,0.15393928,-0.001282412,2384.5425111483664,0.6153328534159304,8.010041782840455,13.167065152447671,16.814916610717773,-66.44599915,37.007423400878906,-4.556381702,-33.99918365,-34.89878464,-14.04658031,-21.94254684,-8.567271233,0.43896085,2.328857660293579,-24.06857491,-0.042847611,0.4769427478313446,-0.244111523,0.3173720836639404,0.331420898,0.061859332,0.4777499735355377,0.2538973391056061,0.1400142312049865,-0.045732904,-0.043722145,-0.119026043,0
8SYs9Z_Cnh8,290.2917403700367,544.8415985660738,336.36079047178987,383.0422478502945,438.7328932398604,392.0938085807423,0.558649662,0.05804749,5.161051740287803e-05,1981.146549078388,1.3008734075460386,5.144094899164016,-33.61532612,86.21943664550781,-80.25403595,-0.271810502,-21.5175724,-33.84025574,-5.991231441,-20.68260574,-9.462507248,2.4444284439086914,-18.07800293,0.9485301971435548,-15.92997837,0.060205813,0.2009257525205612,-0.235286161,-0.132550687,-0.184492931,-0.047439482,-0.109705731,-0.066640981,0.004222184,-0.041816216,-0.098371178,-0.053841483,2
7IptrZEgmnw,112.57112811964524,283.6614678567074,211.28204791122096,229.07767355765736,255.65429399768703,227.8780961432273,-2.287073845,0.19126315,0.00016551,1751.2236875393187,-7.107715665,7.679652560958157,6.470687413122935,109.9480972290039,-18.73506165,-3.854764938,-21.52488708,-19.99808502,-14.60300922,-3.290611267,-23.15353394,-2.319696426,-11.16920757,-9.753741264,-21.95342827,0.032285213,0.399766594,0.6041582822799683,0.061929222,0.1783899664878845,0.3192731440067291,0.2246263921260833,0.006004807,-0.161389098,-0.073265888,0.067697085,-0.050369073,0
-8qoY24z_58,210.0651528602916,307.5533855193843,244.1052838549259,249.81097439559295,277.1826309768721,258.5083837730992,-0.156363752,0.1790128,-0.000352277,1373.9338850996448,-0.516080193,5.345904227035772,13.611295807159545,121.50806427001952,-38.1109314,-3.398479939,-39.60503006,-11.63542461,-6.740171432,-11.55947495,-37.7091713,13.46545124053955,-18.54570007,-4.337422848,-2.183439493,0.027115846,0.097383507,-0.024873585,-0.012599719,0.049097404,0.04473611,0.030250663,-0.012548442,-0.1319502,0.037108548,0.1384232342243194,0.091719866,0
2dh_OjkDrI0,144.30989148811935,261.6255653005986,180.25128453269744,216.22053167995523,218.73289323986043,204.0461803247676,0.3050414150445342,0.11830793,-7.87E-05,1143.4931904496414,-1.866655538,5.602510007827397,9.580535029887454,157.3857879638672,-31.53346443,-6.467824936,-9.980531693,-6.14345789,-5.347631931,15.78652572631836,-18.59362984,-1.848240614,12.240248680114746,-18.14293861,5.459006786346436,0.1390808224678039,-0.137609482,-0.258696914,-0.112744339,0.011832952,0.1298267394304275,0.1206737086176872,-0.029932391,0.047711268,0.055602562,-0.034634199,0.011586977,0
396QYYdgJq4,115.86971395503193,225.14225623929048,131.5705733911144,164.81377845643496,213.7370270537933,174.59548670531362,-0.878242322,0.058698665,-2.37E-05,1672.8347350595627,-1.949048831,9.840885197643663,7.448869024170776,107.62000274658205,-46.57209396,35.53404617,11.26787281036377,-0.458348721,-16.55802155,18.02758217,-10.52266502,-3.173564672,1.9035507440567017,10.36708927154541,-4.527698994,0.2653355002403259,-0.032367717,-0.132387564,-0.334733218,0.060659643,0.1474269330501556,0.018046806,-0.097654678,-0.022646502,0.048695207,0.043790817,0.1318653970956802,0
#NAME?,114.5388367788287,323.9647527821156,130.0593564629863,145.14587018501834,172.60850153728515,174.65300796006835,-0.868589279,0.12943387,-0.000231269,1150.2110887068195,-0.480583199,7.513794429088499,7.957499173513952,177.74195861816406,-53.79885864,67.47349548339844,-14.33056736,-29.39615631,-5.341747284,-21.9889183,-0.924017787,-17.53036308,3.555612087249756,-3.050083399,-23.58607101,0.1471350491046905,0.1037022918462753,0.2515166401863098,0.3078100085258484,-0.066184059,-0.052465361,0.07936094,0.017474934,-0.016975943,-0.082237773,-0.017638527,0.024540592,0
-XG9-0fNbf4,183.93170582347207,491.03874275729817,368.9289171792893,417.7105332182284,429.9503861110682,372.5519366,-1.034255222,0.1309378,-0.001240966,1460.6805477528087,-1.556005113,4.195516255,15.35832779431906,116.09481811523438,-55.12328339,30.061622619628903,-37.20967484,-2.265935421,16.152658462524414,-44.26239395,-11.44775867,1.811650276184082,-3.561233044,-19.29255867,-26.13957596,-0.08522784,0.2579338848590851,0.2297896742820739,0.5803074240684509,-0.046935756,-0.084864594,0.108392984,-0.019393913,0.044017266,0.017037898,0.105673574,0.015788257,2
0uTl0zo_UFU,128.56549734173703,1064.794798512978,143.89551330191364,566.4428987107024,1027.0430131811463,584.2220495096113,-1.65610587,0.016019464,0.000184593,956.4352504198564,9.437956996490373,3.0238075714872816,-188.6766256,125.78280639648438,-19.4148407,26.92179679870605,8.481138229370117,7.617685317993164,16.999597549438477,4.545736789703369,10.460017204284668,5.346374512,5.428778171539307,9.414663314819336,1.3126827478408811,-0.243616045,-0.457908958,-0.163412005,-0.035350915,-0.099001072,-0.065154709,0.021306923,-0.269545615,-0.098484963,-0.084718592,0.069707111,0.018276736,0
4eS-PGD1tAo,227.7582832,363.6381399878532,257.13099468347406,309.33502415691686,349.2282314330038,306.27919718136457,-0.330165807,0.23484533,0.000145068,1192.2700559875666,-2.592157465,3.970427456005533,12.136477431553114,192.82730102539065,-89.08125305,-17.00802994,10.86450481414795,-29.05546188,10.97145938873291,3.379757881164551,-10.31852436,18.78618812561035,4.694861412,-9.445022583,-1.607312441,0.3025462925434112,0.3296625912189483,0.1830101013183593,0.2103902101516723,0.2152054756879806,-0.180363029,-0.283023268,0.015454596,0.018310552,-0.070620112,-0.074151963,-0.168348655,0
22RAMYL_EgQ,111.92276613129548,210.0651528602916,138.19220186854506,145.14587018501834,159.66073311554106,148.59025416879447,0.2486052322477163,0.10334589,0.000131154,1314.5733027551853,0.5863381092355483,8.911334011305312,1.900925516321565,168.25389099121094,-80.23796844,27.36395835876465,-21.74883842,-19.91920662,-11.91419601,-33.15066147,-16.21483803,-16.309515,-0.101395279,-0.090394489,0.5832986235618591,-0.076667368,-0.112179421,-0.193102822,-0.169648454,0.1448537707328796,-0.133841798,-0.03941685,0.260795921,0.092140622,0.066957958,0.1153556108474731,-0.023473309,0
4pgrmVyWtiI,135.42588546794076,233.08188075904496,168.1803952358949,173.60841241450112,182.8723371514133,175.97039464512468,0.3260573261989355,0.19220972,-0.000633115,1786.2606345330598,4.455242979347676,10.22901676975616,4.673117946732928,116.40816497802734,-63.11421585,12.06012725830078,-32.71235275,-1.674049139,-20.42984962,-3.888125658,-16.1060257,-4.187095165,-9.480564117,1.1270002126693726,-5.054278374,-0.216301128,-0.138813913,-0.291793495,-0.281660706,-0.072619393,-0.054933887,0.078884862,0.027016332,0.1457229554653167,0.2171499729156494,0.186112568,0.2527042627334595,2
5-uJQd_ycic,145.98669165724246,246.94165062806204,182.8723371514133,208.8552666091142,241.30149553281768,207.29860958347385,-0.755253593,0.15465958,0.000113276,1065.7111346746683,3.6203646823196314,5.265002218872562,9.553837332983449,208.28228759765625,-77.36756897,-24.89789391,22.142166137695312,-23.54961205,-19.92076683,-6.746134758,-11.95782185,-0.916295171,2.421647071838379,-14.58138752,-11.02743816,-0.141517788,-0.37925157,0.3590830266475677,-0.023951316,-0.282813758,-0.332927644,-0.032777701,0.4170559346675873,-0.062308185,-0.175600812,0.1111749708652496,-0.024969835,0
7E-_xF3NJIw,374.2935508183765,783.9908719634984,594.1539763140037,597.5958752840213,640.4874004505625,609.1302755105829,-1.055091155,0.28602505,-8.54E-06,806.7569063,-0.075232934,1.3627009824146423,28.49550688050545,102.55663299560548,-23.8012886,-25.99306107,-29.24950409,-36.61005402,-31.1069088,-27.6333847,-16.87142181,5.279853343963623,13.16012954711914,-4.943899155,-6.350374699,0.1230890303850174,0.1078248471021652,0.3139363825321197,0.068218231,5.341032374417409e-05,-0.071641058,-0.169347823,-0.112996675,-0.093918666,-0.053802453,0.06149992,0.1491087824106216,0
5Kn8aoiREsw,102.04250286354404,551.1723529946163,127.82501456536237,134.64588976351206,174.6141157165019,180.769444,-0.033037758,0.084888324,4.826441727345809e-05,1186.4307681203973,4.771843726296648,7.4144874849383005,-2.842485635,149.23731994628906,-18.01401711,20.38835906982422,-23.28376389,-11.75800323,-22.66959572,-18.03210831,-10.92303276,-12.06307507,-10.49494362,-6.959266663,-1.287720084,-0.499433815,-0.35678038,0.013116479,0.1891640126705169,0.069931842,-0.057453372,-0.035231639,0.095763817,0.030694002,0.039113414,-0.117177501,0.017823756,2
2WODKSKo940,192.63059450929472,349.2282314330038,229.4094319233775,237.1560802694281,295.8010869463725,257.63877442311195,3.487995147005344,0.07247091,-0.000432368,1430.4841240191215,2.357570214650768,5.696051951244595,-17.58216405,150.5460968017578,-67.70324707,7.362246036529541,-16.01774025,-3.483609915,-18.16040993,-2.11988306,-8.958289146,0.014265466,0.5514180064201355,-6.332267284,-12.38266659,-0.424148828,-0.091250576,0.2204600721597671,0.3174704611301422,0.5242891311645508,-0.205038831,-0.211508617,0.091362409,0.087184697,0.04174456,-0.058696955,0.1412190049886703,0
